"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.fr/maps/place/LES+SERRURES/data=!4m7!3m6!1s0x12c9c0aef16ede81:0x11cfe4a62b39e60b!8m2!3d43.2864598!4d5.3865365!16s%2Fg%2F11f62h617f!19sChIJgd5u8a7AyRIRC-Y5K6bkzxE?authuser=0&hl=fr&rclk=1","LES SERRURES","4,2","(17)","Serrurier","·","18 Bd Baille","Ouvert 24h/24","","·","07 69 86 86 89","https://lesserrures.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A voir sur la durée pour la clef.""","",""
"https://www.google.fr/maps/place/Al+Services/data=!4m7!3m6!1s0x12c9bf4abe5a26f5:0x2c83ba8a1e4c47a8!8m2!3d43.3048977!4d5.4011807!16s%2Fg%2F11ft_cqj74!19sChIJ9SZavkq_yRIRqEdMHoq6gyw?authuser=0&hl=fr&rclk=1","Al Services","3,8","(16)","Service de serrurerie d'urgence","·","88 Bd Françoise Duparc","Ouvert 24h/24","","·","07 69 32 84 88","https://www.serrurier-marseille-13-rapide.com/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ça fait plaisir de tomber sur des personnes honnêtes et pro.""","",""
"https://www.google.fr/maps/place/SERRURIER+MARSEILLE+YB13+-+Serrurier+Marseille+Urgence+24%2F24+Pas+Cher+D%C3%A9pannage+Serrurerie+Marseille+Nuit+%26+Week-end/data=!4m7!3m6!1s0x8877684c18a87423:0x3ee89703ef64ff1!8m2!3d43.2749625!4d5.3948225!16s%2Fg%2F11wj2png27!19sChIJI3SoGExod4gR8U_2PnCJ7gM?authuser=0&hl=fr&rclk=1","SERRURIER MARSEILLE YB13 - Serrurier Marseille Urgence 24/24 Pas Cher Dépannage Serrurerie Marseille Nuit & Week-end","5,0","(644)","Serrurier","·","47 Bd Rabatau","Ouvert 24h/24","","·","06 31 60 81 29","https://yb-serrurier-13-marseille.com/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent","serrurier",", intervenu de suite, prix correct, je recommande !"""
"https://www.google.fr/maps/place/Serrurerie+Arthur/data=!4m7!3m6!1s0x12c9bf9ec5dc0193:0x267acc6cfaa2cc7f!8m2!3d43.2849847!4d5.3905658!16s%2Fg%2F11ghfqd1kr!19sChIJkwHcxZ6_yRIRf8yi-mzMeiY?authuser=0&hl=fr&rclk=1","Serrurerie Arthur","4,9","(50)","Serrurier","·","85 Av. de Toulon","Ouvert","· Ferme à 22:00","·","07 83 00 90 09","https://serrurerie-artur.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Le","serrurier","était compétent, courtois et a résolu le problème rapidement."""
"https://www.google.fr/maps/place/S%C3%A9curicl%C3%A9+Serrurerie+D%C3%A9pannage+Gravure+Tampon/data=!4m7!3m6!1s0x12c9bf63e6c59673:0x3a5cdf9a9c442ce7!8m2!3d43.303956!4d5.3979754!16s%2Fg%2F1tjbc8z6!19sChIJc5bF5mO_yRIR5yxEnJrfXDo?authuser=0&hl=fr&rclk=1","Sécuriclé Serrurerie Dépannage Gravure Tampon","4,8","(29)","Service de serrurerie d'urgence","·","29 Av. des Chartreux","Ouvert","· Ferme à 20:00","·","04 91 50 51 51","http://www.serrurier-chartreux-marseille.fr/?utm_source=gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Très bon","serrurier","et graveur
A recommander"""
"https://www.google.fr/maps/place/Devauze+Point+Fort+Fichet/data=!4m7!3m6!1s0x12c9bf99c670c46f:0xd3d6cdbb80a5276e!8m2!3d43.2801416!4d5.3990402!16s%2Fg%2F1td_7kh5!19sChIJb8Rwxpm_yRIRbielgLvN1tM?authuser=0&hl=fr&rclk=1","Devauze Point Fort Fichet","4,9","(269)","Serrurier","·","153 Bd Rabatau","Ouvert","· Ferme à 20:00","·","04 91 90 38 69","https://www.devauze.com/?utm_source=GMB&utm_medium=seo_local&utm_campaign=13010","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Equipe de","serruriers","encadrés par un responsable compétent."""
"https://www.google.fr/maps/place/Bisaccia+Fran%C3%A7ois+-+Picard+Serrures/data=!4m7!3m6!1s0x12c9c0b9045226db:0x8ab1a15f31c40fa9!8m2!3d43.2930468!4d5.3761115!16s%2Fg%2F11dd_ndwjm!19sChIJ2yZSBLnAyRIRqQ_EMV-hsYo?authuser=0&hl=fr&rclk=1","Bisaccia François - Picard Serrures","4,4","(21)","Serrurier","·","55 Rue Francis Davso","Fermé","· Ouvre à 09:00 lun.","·","04 91 33 96 99","http://www.picard-serrures.com/installateur-agree/13/bisaccia-francois.html","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent accueil, travail rapide et de qualité.""","",""
"https://www.google.fr/maps/place/O-pros+Fermeture/data=!4m7!3m6!1s0x12c9bf2fa70896e5:0x3ce1f802b8d4719e!8m2!3d43.2838567!4d5.3835521!16s%2Fg%2F1pp2vfd80!19sChIJ5ZYIpy-_yRIRnnHUuAL44Tw?authuser=0&hl=fr&rclk=1","O-pros Fermeture","4,0","(53)","Serrurier","·","·","Ouvert 24h/24","","","","http://www.oprosfermeture.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Délais tenus, matériel de qualité et travail impeccable.""","",""
"https://www.google.fr/maps/place/Serrurier+Marseille+EZS%E2%AD%90%EF%B8%8F%E2%AD%90%EF%B8%8F%E2%AD%90%EF%B8%8F%E2%AD%90%EF%B8%8F%E2%AD%90%EF%B8%8F+Urgence+serrurier+Marseille+jour+et+nuit/data=!4m7!3m6!1s0x12c9b9a49a049097:0x22794f096b7ca01b!8m2!3d43.2749653!4d5.3948565!16s%2Fg%2F11jn63xmh0!19sChIJl5AEmqS5yRIRG6B8awlPeSI?authuser=0&hl=fr&rclk=1","Serrurier Marseille EZS⭐️⭐️⭐️⭐️⭐️ Urgence serrurier Marseille jour et nuit","4,7","(597)","Serrurier","·","47 Bd Rabatau","Ouvert 24h/24","","·","06 33 25 25 25","https://serruriermarseille-ezs.fr/?utm_source=gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tres bon","serrurier",", rapide et efficace et qui applique des tarifs corrects."""
"https://www.google.fr/maps/place/Reproduction+Cl%C3%A9s+Marseille+-+Fichet,+Picard,+Bricard,+Vachette,+Heracles,+Iseo,+Dierre/data=!4m7!3m6!1s0x12c9bf926264f405:0xedb5f989b81420c2!8m2!3d43.3133898!4d5.4021391!16s%2Fg%2F11zjvq_vhx!19sChIJBfRkYpK_yRIRwiAUuIn5te0?authuser=0&hl=fr&rclk=1","Reproduction Clés Marseille - Fichet, Picard, Bricard, Vachette, Heracles, Iseo, Dierre","5,0","(27)","Service de reproduction de clés","·","Reproduction clés cordonnerie, 27 Av. de Saint-Just","Ouvert","· Ferme à 22:30","·","06 42 24 54 75","http://www.reproductionclesmarseille.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rapide et fiable
Je recommande ce","serrurier",""""
"https://www.google.fr/maps/place/Bougie+Lumi%C3%A8re/data=!4m7!3m6!1s0x12c9c050f722b1ad:0xf786ae8efb4f0156!8m2!3d43.3261307!4d5.3618871!16s%2Fg%2F1tcy15zq!19sChIJrbEi91DAyRIRVgFP-46uhvc?authuser=0&hl=fr&rclk=1","Bougie Lumière","4,2","(12)","Magasin de matériel électrique","·","·","Fermé","130 Chem. de la Madrague-Ville","· Ouvre à 09:00 sam.","04 91 02 88 74","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Clé électronique de
Scouter moitié prix en cinq minutes.""","",""
"https://www.google.fr/maps/place/Serrurerie+GLORIER+-+Picard+Serrures/data=!4m7!3m6!1s0x12c9c0bb392eb5d7:0x69ec146b6989f945!8m2!3d43.2936678!4d5.3824528!16s%2Fg%2F1tgs8640!19sChIJ17UuObvAyRIRRfmJaWsU7Gk?authuser=0&hl=fr&rclk=1","Serrurerie GLORIER - Picard Serrures","4,5","(37)","Serrurier","·","35-39 Cr Lieutaud","Fermé","· Ouvre à 08:00 lun.","·","04 91 42 02 03","http://www.serrureriemarseille.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Achat d'une porte d'entrée + serrure 5 pts.""","",""
"https://www.google.fr/maps/place/Serrurier+Marseille+13008+d%C3%A9pannage+d%27urgence+7J%2F7+%7C+Banali/data=!4m7!3m6!1s0x12c9c778eae03da3:0x886eea038daba78b!8m2!3d43.2695377!4d5.3860271!16s%2Fg%2F11jn598qyl!19sChIJoz3g6njHyRIRi6erjQPqbog?authuser=0&hl=fr&rclk=1","Serrurier Marseille 13008 dépannage d'urgence 7J/7 | Banali","5,0","(231)","Serrurier","·","394b Av. du Prado","Ouvert 24h/24","","·","07 81 37 87 77","https://serrurier-banali.com/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Serrurier","très compétant, il m'a dépanner en urgence pour changer ma serrure"""
"https://www.google.fr/maps/place/RAJOL+PROTECTION/data=!4m7!3m6!1s0x12c9c1c0f640f1b7:0x146de7ca5dbea06b!8m2!3d43.2852005!4d5.3602007!16s%2Fg%2F11h0b6k4g3!19sChIJt_FA9sDByRIRa6C-XcrnbRQ?authuser=0&hl=fr&rclk=1","RAJOL PROTECTION","3,5","(27)","Serrurier","·","199 Rue d'Endoume","Fermé","· Ouvre à 08:00 lun.","·","04 91 31 10 31","http://www.serrurerie-rajol.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Artisan consciencieux , méticuleux, efficace et rapide, très professionnel.""","",""
"https://www.google.fr/maps/place/SERRURERIE+LODI/data=!4m7!3m6!1s0x12c9c1e7f02a371d:0xe16d74255946351!8m2!3d43.288055!4d5.3885384!16s%2Fg%2F11ytx2snh1!19sChIJHTcq8OfByRIRUWOUVULXFg4?authuser=0&hl=fr&rclk=1","SERRURERIE LODI","5,0","(1)","Service de serrurerie d'urgence","·","Serrurerie Lodi, 95 b Rue de Lodi","Ferme bientôt","·","· 19:00 · Ouvre à 09:00 sam.","06 63 47 27 19","","","Itinéraires","","","","","",""
"https://www.google.fr/maps/place/AADD+%28Plombier+Marseille+Urgence%29/data=!4m7!3m6!1s0x12c9c0a8722e18ff:0xdf2e7aded92c8c8c!8m2!3d43.2890495!4d5.3922676!16s%2Fg%2F11cjhjchbr!19sChIJ_xgucqjAyRIRjIws2d56Lt8?authuser=0&hl=fr&rclk=1","AADD (Plombier Marseille Urgence)","4,3","(153)","Serrurier","·","·","Ouvert 24h/24","","·","04 91 37 18 37","https://www.abc-plomberie-13.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Plombier sérieux et compétent, je recommande !""","",""
"https://www.google.fr/maps/place/Ferronnerie+Saint+Victor/data=!4m7!3m6!1s0x12c9c0ceefb25157:0x19f6c1fd5f8fb428!8m2!3d43.2875291!4d5.365943!16s%2Fg%2F11rbyxylv1!19sChIJV1Gy787AyRIRKLSPX_3B9hk?authuser=0&hl=fr&rclk=1","Ferronnerie Saint Victor","5,0","(3)","Serrurier","·","69 Rue d'Endoume","Fermé","· Ouvre à 08:30 lun.","·","06 29 53 64 07","https://www.ferronneriesaintvictor.com/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Des artisans sérieux, ponctuels et à l’écoute.""","",""
"https://www.google.fr/maps/place/N.L+Multiservices/data=!4m7!3m6!1s0x12c9bf6ce9b8b33b:0x55ee05a21ecb8e!8m2!3d43.292308!4d5.3922902!16s%2Fg%2F11tmfs9r0c!19sChIJO7O46Wy_yRIRjsseogXuVQA?authuser=0&hl=fr&rclk=1","N.L Multiservices","4,7","(7)","Cordonnier","·","121 Rue Saint-Pierre","Ferme bientôt","·","· 19:00 · Ouvre à 09:30 sam.","06 59 87 71 38","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Je le recommande vivement.""","",""
"https://www.google.fr/maps/place/Maelyou/data=!4m7!3m6!1s0x12c9bf12b5ec4ae9:0xb3f9cb1817ff5705!8m2!3d43.330092!4d5.3995589!16s%2Fg%2F11h1m2lbp6!19sChIJ6UrstRK_yRIRBVf_FxjL-bM?authuser=0&hl=fr&rclk=1","Maelyou","3,9","(59)","Serrurier","·","1 Av. Prosper-Mérimée","Ouvert","· Ferme à 19:30","·","04 91 98 47 68","http://centrelemerlan.com/services/s-maelyou?utm_source=gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Superbe équipe travail au top prix tres raisonnable merci encore""","",""
"https://www.google.fr/maps/place/Cordonnerie+Serrurerie+ELITE/data=!4m7!3m6!1s0x12c9bf5c006ab871:0x3d5c03392ade1671!8m2!3d43.2842343!4d5.3809037!16s%2Fg%2F1w0dk2lp!19sChIJcbhqAFy_yRIRcRbeKjkDXD0?authuser=0&hl=fr&rclk=1","Cordonnerie Serrurerie ELITE","4,5","(15)","Cordonnier","·","201 Rue Paradis","Ferme bientôt","·","· 19:00 · Ouvre à 09:00 sam.","06 30 88 02 37","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Je recommande vivement cet artisan cordonnier.""","",""
"https://www.google.fr/maps/place/Serrurerie+Cordonnerie+Manukyan/data=!4m7!3m6!1s0x12c9bfa020443635:0x40f21853540acfa6!8m2!3d43.2939199!4d5.3992375!16s%2Fg%2F11q_ns1j2c!19sChIJNTZEIKC_yRIRps8KVFMY8kA?authuser=0&hl=fr&rclk=1","Serrurerie Cordonnerie Manukyan","4,9","(59)","Cordonnier","·","10 Bd Jeanne d'Arc","Ferme bientôt","·","· 19:00 · Ouvre à 09:00 sam.","07 70 39 20 48","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cordonnier et","serrurier","au top"""
"https://www.google.fr/maps/place/Chapitre+Repro/data=!4m7!3m6!1s0x12c9c0980a218ab7:0xb961a092ce986872!8m2!3d43.299443!4d5.3845222!16s%2Fg%2F1td8mpg9!19sChIJt4ohCpjAyRIRcmiYzpKgYbk?authuser=0&hl=fr&rclk=1","Chapitre Repro","3,6","(17)","Magasin de reprographie","·","11 Rue Saint-Bazile","Fermé","·","· Ouvre à 08:00 lun.","04 91 64 18 04","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Très accueillant, professionnel et ouvert à l’heure !!""","",""
"https://www.google.fr/maps/place/SERRURIER13MARSEILLE+Serrurier+Marseille+Pas+Cher+D%C3%A9pannage+Serrurerie+Urgence+24%2F24+7%2F7+Meilleur+Prix/data=!4m7!3m6!1s0x12c9c105ece53e4b:0x3b933a2c8c380515!8m2!3d43.3916884!4d5.4539355!16s%2Fg%2F11mvykt90c!19sChIJSz7l7AXByRIRFQU4jCw6kzs?authuser=0&hl=fr&rclk=1","SERRURIER13MARSEILLE Serrurier Marseille Pas Cher Dépannage Serrurerie Urgence 24/24 7/7 Meilleur Prix","5,0","(214)","Serrurier","","·","Ouvert 24h/24","","","06 95 67 50 98","https://www.serrurier13marseille.fr/?utm_source=gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Un","serrurier","très réactif, sérieux et honnête, je recommande vivement !"""
"https://www.google.fr/maps/place/SOS+Serrurier+de+Marseille+13+-+M.M.I+SERRURERIE/data=!4m7!3m6!1s0x12c9bf7f00f9235f:0x285a0d58c5891afd!8m2!3d43.3096219!4d5.4204367!16s%2Fg%2F11xccx9khr!19sChIJXyP5AH-_yRIR_RqJxVgNWig?authuser=0&hl=fr&rclk=1","SOS Serrurier de Marseille 13 - M.M.I SERRURERIE","4,9","(55)","Service de serrurerie d'urgence","·","22 Trav. Marcel Maridet","Ouvert 24h/24","","·","06 46 46 46 46","https://serrurierdemarseille.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Le","serrurier","est intervenu rapidement et avec beaucoup de professionnalisme."""
"https://www.google.fr/maps/place/GBI+Group/data=!4m7!3m6!1s0x12c9c145a4c70ca5:0x7ffecd1eee75dc8d!8m2!3d43.2864722!4d5.3865582!16s%2Fg%2F11msf7lfx4!19sChIJpQzHpEXByRIRjdx17h7N_n8?authuser=0&hl=fr&rclk=1","GBI Group","","","Serrurier","·","18 Bd Baille","","","","06 95 95 34 79","","","Itinéraires","","","","","",""
"https://www.google.fr/maps/place/Cordonnerie+Serrurerie+Retouche+George/data=!4m7!3m6!1s0x12c9bf4b6d9c264d:0xb749d8e705245da7!8m2!3d43.2975413!4d5.3975318!16s%2Fg%2F11gmg7mf_2!19sChIJTSacbUu_yRIRp10kBefYSbc?authuser=0&hl=fr&rclk=1","Cordonnerie Serrurerie Retouche George","3,5","(22)","Serrurier","·","26 Rue George","Ferme bientôt","·","· 19:00 · Ouvre à 09:00 sam.","07 82 80 83 88","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Très satisfaite de la prestation (duplication de bip) .""","",""
"https://www.google.fr/maps/place/TECH-PRO-FRANCE+Serrurier+Plombier+Vitrier+Marseille/data=!4m7!3m6!1s0x6d433cc5c0caf1eb:0xe089789c517aff48!8m2!3d43.3359101!4d5.6080707!16s%2Fg%2F11rj_pyq46!19sChIJ6_HKwMU8Q20RSP96UZx4ieA?authuser=0&hl=fr&rclk=1","TECH-PRO-FRANCE Serrurier Plombier Vitrier Marseille","4,8","(43)","Serrurier","","·","Ouvert 24h/24","","","07 49 03 21 61","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent travail, rapide efficace, cordiaux.""","",""
"https://www.google.fr/maps/place/HL+Multiservices+.Services+aux+particuliers+et+professionnels/data=!4m7!3m6!1s0x12c9c108d91d4413:0xd69efbbdc0368322!8m2!3d43.2871765!4d5.3739848!16s%2Fg%2F11vf8rvp5d!19sChIJE0Qd2QjByRIRIoM2wL37ntY?authuser=0&hl=fr&rclk=1","HL Multiservices .Services aux particuliers et professionnels","5,0","(1)","Serrurier","·","121 Rue Saint-Jacques","Ouvert","· Ferme à 20:00","·","09 78 81 23 02","https://www.hlmultiservices.pro/","","Site Web","","Itinéraires","","Services sur place","Devis en ligne",""
"https://www.google.fr/maps/place/MDE+-+Decome+Gilbert/data=!4m7!3m6!1s0x12c9c1db03d51123:0xfdb81c772d605c2d!8m2!3d43.2868185!4d5.393338!16s%2Fg%2F11g0yx841d!19sChIJIxHVA9vByRIRLVxgLXccuP0?authuser=0&hl=fr&rclk=1","MDE - Decome Gilbert","5,0","(1)","Serrurier","·","16 Rue Ernest Renan","Ouvert 24h/24","·","","04 91 05 05 05","","","Itinéraires","","","","","",""
"https://www.google.fr/maps/place/KBS+G%C3%A9n%C3%A9rale+fermeture/data=!4m7!3m6!1s0x12c9c09e3184a717:0xdd8d49df4b783876!8m2!3d43.3018948!4d5.3933815!16s%2Fg%2F11cp67c6fq!19sChIJF6eEMZ7AyRIRdjh4S99Jjd0?authuser=0&hl=fr&rclk=1","KBS Générale fermeture","3,0","(2)","Serrurier","·","177 Bd de la Libération","Fermé","·","· Ouvre à 08:00 sam.","09 86 41 94 57","","","Itinéraires","","","","","",""
"https://www.google.fr/maps/place/Acc%C3%A8s+Pro/data=!4m7!3m6!1s0x12c9bf64b09f1b43:0x27f1046db9458bb4!8m2!3d43.3090225!4d5.401229!16s%2Fg%2F1tjpgty9!19sChIJQxufsGS_yRIRtItFuW0E8Sc?authuser=0&hl=fr&rclk=1","Accès Pro","4,8","(44)","Serrurier","·","·","Fermé","· Ouvre à 08:00 lun.","·","04 91 08 01 01","http://www.accespro.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Personnes très professionnelles, à l' écoute et avec de nombreux outils.""","",""
"https://www.google.fr/maps/place/DESCAMPS+PROTECTION+Point+fort+Fichet/data=!4m7!3m6!1s0x12c9bf6c6057e359:0xca3fb7ab37c0e699!8m2!3d43.3039904!4d5.4120771!16s%2Fg%2F1tq_yq6l!19sChIJWeNXYGy_yRIRmebAN6u3P8o?authuser=0&hl=fr&rclk=1","DESCAMPS PROTECTION Point fort Fichet","4,9","(42)","Serrurier","·","·","Ferme bientôt","· 18:30 · Ouvre à 09:00 lun.","·","04 91 49 23 93","https://www.descamps-protection.com/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Efficace je recommande !!""","",""
"https://www.google.fr/maps/place/SOS+SERRURIER+13+MARSEILLE+-+Serrurier+Marseille+Nuit+pas+cher+-+D%C3%A9pannage+Urgence+Serrurerie+Marseille+24%2F24+7%2F7/data=!4m7!3m6!1s0x12c9bfe5c5b2236d:0x818d9bab32482b19!8m2!3d43.328152!4d5.4330006!16s%2Fg%2F11jbkqq4hd!19sChIJbSOyxeW_yRIRGStIMqubjYE?authuser=0&hl=fr&rclk=1","SOS SERRURIER 13 MARSEILLE - Serrurier Marseille Nuit pas cher - Dépannage Urgence Serrurerie Marseille 24/24 7/7","5,0","(1 137)","Serrurier","·","·","Ouvert 24h/24","","·","06 15 07 99 98","https://sos-serrurier13-marseille.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent","serrurier",", réactif, très compétent et prix raisonnable"""
"https://www.google.fr/maps/place/METAL+2000+-+Installation+et+depannage+rideaux+m%C3%A9talliques+Marseille+%2813%29/data=!4m7!3m6!1s0x12c9bf1a68dc0819:0x1245f3c7ecb61ed6!8m2!3d43.2943663!4d5.4064035!16s%2Fg%2F11nympl2f1!19sChIJGQjcaBq_yRIR1h627MfzRRI?authuser=0&hl=fr&rclk=1","METAL 2000 - Installation et depannage rideaux métalliques Marseille (13)","4,9","(70)","Service de réparation","·","27 Rue Paul Masson","Ouvert 24h/24","","·","04 84 83 08 07","https://www.metal2000.fr/nos-agences/agence-marseille/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""déblocage rapide et prix + que correct, pas de mauvaises surprises.""","",""
"https://www.google.fr/maps/place/Serrurier+Cordonnier+Multi-services+5+Avenues/data=!4m7!3m6!1s0x12c9bf137f32edeb:0x4fb5bb544d1911b6!8m2!3d43.3025751!4d5.3964881!16s%2Fg%2F11xl5q8x34!19sChIJ6-0yfxO_yRIRthEZTVS7tU8?authuser=0&hl=fr&rclk=1","Serrurier Cordonnier Multi-services 5 Avenues","2,7","(7)","Serrurier","·","Kiosque, Av. du Maréchal Foch","Ferme bientôt","","· 19:00 · Ouvre à 08:30 sam.","","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""J’ai eu droit à une réduction pour une clé un peu complexe.""","",""
"https://www.google.fr/maps/place/Serrurerie+Raymond+-+Picard+Serrures/data=!4m7!3m6!1s0x12c9bf700e8bc2ed:0x1531dbbfaddc5915!8m2!3d43.308974!4d5.404903!16s%2Fg%2F1td3bm8v!19sChIJ7cKLDnC_yRIRFVncrb_bMRU?authuser=0&hl=fr&rclk=1","Serrurerie Raymond - Picard Serrures","4,9","(29)","Serrurier","·","67 Av. de Montolivet","Fermé","· Ouvre à 08:30 lun.","·","04 91 49 03 31","http://www.serrurerie-raymond.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A l'écoute, de bon conseil, un artisan comme on en fait plus beaucoup.""","",""
"https://www.google.fr/maps/place/Yamani+%C3%A0+votre+service/data=!4m7!3m6!1s0x12c9c1e1b3761e93:0x65ee9a16851afb26!8m2!3d43.3453221!4d5.3852144!16s%2Fg%2F11h8tsyvth!19sChIJkx52s-HByRIRJvsahRaa7mU?authuser=0&hl=fr&rclk=1","Yamani à votre service","5,0","(16)","Serrurier","·","Rue Mireille Ponsard","Ouvert 24h/24","·","","07 52 06 63 33","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Le","serrurier","était très professionnel, rapide et efficace."""
"https://www.google.fr/maps/place/Assistance+Cannas+Depannage/data=!4m7!3m6!1s0x12c9c1650392c2ab:0xf14d48dc5a662f3!8m2!3d43.2870493!4d5.3892506!16s%2Fg%2F11l48_4hj4!19sChIJq8KSA2XByRIR82KmxY3UFA8?authuser=0&hl=fr&rclk=1","Assistance Cannas Depannage","3,0","(21)","Serrurier","·","132 Rue de Lodi","Fermé","· Ouvre à 09:00 lun.","·","09 74 56 98 38","http://cannas-serrurier-marseille.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Le","serrurier","est au top."""
"https://www.google.fr/maps/place/Mr.Bricolage+Marseille+Castellane/data=!4m7!3m6!1s0x12c9c0ae6933a3cd:0xe01991e5f8b9d6ea!8m2!3d43.2858003!4d5.3852948!16s%2Fg%2F1tgqfm2r!19sChIJzaMzaa7AyRIR6ta5-OWRGeA?authuser=0&hl=fr&rclk=1","Mr.Bricolage Marseille Castellane","3,6","(225)","Magasin de bricolage","·","·","Ferme bientôt","· 19:00 · Ouvre à 09:00 sam.","Articles de bricolage & éléments de déco","04 91 32 18 50","https://magasin.mr-bricolage.fr/275-mr-bricolage-marseille-castellane?utm_source=gmb","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super magasin de bricolage.""","",""
"https://www.google.fr/maps/place/AES+Serrurerie/data=!4m7!3m6!1s0x12c9bfc008efd3e5:0x5c7884081f4500b8!8m2!3d43.3120758!4d5.4171511!16s%2Fg%2F11h0bw_0k1!19sChIJ5dPvCMC_yRIRuABFHwiEeFw?authuser=0&hl=fr&rclk=1","AES Serrurerie","4,9","(28)","Serrurier","·","18 Bd Louis Mazaudier","Ouvert 24h/24","","·","06 79 46 41 07","https://aesserrurerie.fr/?utm_source=Google-My-Business","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Serrurier","très réactif et très honnête sur le rapport qualité prix."""
"https://www.google.fr/maps/place/Maxiprotection/data=!4m7!3m6!1s0x12c9c0b1f1531563:0xf3ff77faa146ec0d!8m2!3d43.285175!4d5.3828107!16s%2Fg%2F1vfvcqz2!19sChIJYxVT8bHAyRIRDexGofp3__M?authuser=0&hl=fr&rclk=1","Maxiprotection","3,0","(2)","Service de serrurerie d'urgence","·","23 Rue Saint-Sébastien","","","","04 91 53 18 30","","","Itinéraires","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bonne adresse
Mais je trouve que les livraisons sont lentes !""","",""
"https://www.google.fr/maps/place/Homeboy+Serrurerie+%7C+Serrurier+Marseille/data=!4m7!3m6!1s0x88ef611fe569c89f:0xb0043f2d67ae55be!8m2!3d43.262637!4d5.3766917!16s%2Fg%2F11k3b0r891!19sChIJn8hp5R9h74gRvlWuZy0_BLA?authuser=0&hl=fr&rclk=1","Homeboy Serrurerie | Serrurier Marseille","5,0","(201)","Serrurier","·","565 Av. du Prado","Ouvert","· Ferme à 22:00","·","07 86 26 26 80","https://homeboy-serrurerie.fr/","","Site Web","","Itinéraires","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super","serrurier",", rapide, efficace, travail pro."""
